,0,0,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
411,"Kick, Push",Lupe Fiasco,0.164,https://api.spotify.com/v1/audio-analysis/6nz35DNIzbtj5ztpDEcW1j,0.652,254466,0.809,6nz35DNIzbtj5ztpDEcW1j,0.0,5,0.175,-5.276,1,0.17,94.786,4,https://api.spotify.com/v1/tracks/6nz35DNIzbtj5ztpDEcW1j,audio_features,spotify:track:6nz35DNIzbtj5ztpDEcW1j,0.512
412,Love Sosa,Chief Keef,0.0324,https://api.spotify.com/v1/audio-analysis/1Mp36AbVgpubAirlMV0qef,0.771,246573,0.416,1Mp36AbVgpubAirlMV0qef,0.0,0,0.111,-8.188,0,0.0894,131.952,4,https://api.spotify.com/v1/tracks/1Mp36AbVgpubAirlMV0qef,audio_features,spotify:track:1Mp36AbVgpubAirlMV0qef,0.218
413,I Don't Like,Chief Keef,0.000869,https://api.spotify.com/v1/audio-analysis/41pkwLpPGWSgh4AQ26uhN2,0.754,295867,0.877,41pkwLpPGWSgh4AQ26uhN2,0.0,2,0.0576,-3.486,1,0.0586,132.033,4,https://api.spotify.com/v1/tracks/41pkwLpPGWSgh4AQ26uhN2,audio_features,spotify:track:41pkwLpPGWSgh4AQ26uhN2,0.538
414,Same Damn Time,Future,0.0135,https://api.spotify.com/v1/audio-analysis/2krzD9gBw8tI3fmFyCv4sR,0.718,273000,0.862,2krzD9gBw8tI3fmFyCv4sR,0.0,11,0.24,-4.915,1,0.0445,138.97,4,https://api.spotify.com/v1/tracks/2krzD9gBw8tI3fmFyCv4sR,audio_features,spotify:track:2krzD9gBw8tI3fmFyCv4sR,0.305
415,Girls Just Wanna Have Fun,Cyndi Lauper,0.345,https://api.spotify.com/v1/audio-analysis/1x5RHWS7ltEVU11gtGa0Rc,0.695,230573,0.761,1x5RHWS7ltEVU11gtGa0Rc,4.79e-05,6,0.384,-4.624,1,0.0345,120.302,4,https://api.spotify.com/v1/tracks/1x5RHWS7ltEVU11gtGa0Rc,audio_features,spotify:track:1x5RHWS7ltEVU11gtGa0Rc,0.79
416,In The Air Tonight,Phil Collins,0.669,https://api.spotify.com/v1/audio-analysis/7Dbg5O9nNWu6SWxDjJ9qoq,0.597,333120,0.313,7Dbg5O9nNWu6SWxDjJ9qoq,6.23e-06,2,0.0734,-10.791,0,0.0265,94.987,4,https://api.spotify.com/v1/tracks/7Dbg5O9nNWu6SWxDjJ9qoq,audio_features,spotify:track:7Dbg5O9nNWu6SWxDjJ9qoq,0.357
417,Jolene,Dolly Parton,0.566,https://api.spotify.com/v1/audio-analysis/2SpEHTbUuebeLkgs9QB7Ue,0.674,161533,0.537,2SpEHTbUuebeLkgs9QB7Ue,0.0,1,0.131,-10.971,0,0.0363,110.578,4,https://api.spotify.com/v1/tracks/2SpEHTbUuebeLkgs9QB7Ue,audio_features,spotify:track:2SpEHTbUuebeLkgs9QB7Ue,0.809
418,I Want You Back - Single Version,The Jackson 5,0.315,https://api.spotify.com/v1/audio-analysis/2FY507NfIIcB0AWgAbMXpl,0.648,175653,0.561,2FY507NfIIcB0AWgAbMXpl,0.0672,8,0.077,-9.06,1,0.0313,98.257,4,https://api.spotify.com/v1/tracks/2FY507NfIIcB0AWgAbMXpl,audio_features,spotify:track:2FY507NfIIcB0AWgAbMXpl,0.96
419,Yellow,Coldplay,0.00239,https://api.spotify.com/v1/audio-analysis/3AJwUDP919kvQ9QcozQPxg,0.429,266773,0.661,3AJwUDP919kvQ9QcozQPxg,0.00013,11,0.234,-7.227,1,0.0281,173.365,4,https://api.spotify.com/v1/tracks/3AJwUDP919kvQ9QcozQPxg,audio_features,spotify:track:3AJwUDP919kvQ9QcozQPxg,0.285
420,"Me, Myself & I",G-Eazy,0.0186,https://api.spotify.com/v1/audio-analysis/40YcuQysJ0KlGQTeGUosTC,0.757,251467,0.672,40YcuQysJ0KlGQTeGUosTC,0.0,0,0.158,-6.524,0,0.0955,111.996,4,https://api.spotify.com/v1/tracks/40YcuQysJ0KlGQTeGUosTC,audio_features,spotify:track:40YcuQysJ0KlGQTeGUosTC,0.382
